,Unnamed: 0.1,Unnamed: 0,Year,Month,Day,Hour,Minute,Second,Lat,Lon,Depth,Seismotectonic unit,Unit no.,mb,Ms,MN,ML,Mw (reported),Mw (estimated),Mw,Location Ref.,mb Ref.,Ms Ref.,MN Ref.,ML Ref.,Mw Ref. (reported),Mw Ref. (estimated),Assumed_uncertainty of Mw,1 Standard deviatoion for converted Mw,Unnamed: 27,References,Density,Cell#
9288,9288,7372,2007,7,26,2,17,45.0,33.02,46.3,19.2,Zagros,5,,,3.1,,,3.0,3.0,IRSC,,,IRSC,,,Equation(7),,0.15,,,43,2413
9289,9289,8480,2008,11,28,3,35,29.0,33.08,46.06,4.1,Zagros,5,,,3.1,,,3.0,3.0,IRSC,,,IRSC,,,Equation(7),,0.15,,,43,2413
9290,9290,8733,2009,3,14,14,47,0.0,33.06,46.13,18.9,Zagros,5,,,3.2,,,3.1,3.1,IRSC,,,IRSC,,,Equation(7),,0.1498,,,43,2413
9291,9291,8926,2009,6,23,13,20,46.0,33.03,46.21,3.0,Zagros,5,,,3.0,,,2.9,2.9,IRSC,,,IRSC,,,Equation(7),,0.1503,,,43,2413
9292,9292,8929,2009,6,24,14,36,2.0,33.09,46.26,7.6,Zagros,5,,,3.7,,,3.7,3.7,IRSC,,,IRSC,,,Equation(7),,0.1487,,,43,2413
9293,9293,8978,2009,7,15,23,28,41.0,33.07,46.26,4.8,Zagros,5,,,3.2,,,3.1,3.1,IRSC,,,IRSC,,,Equation(7),,0.1498,,,43,2413
9294,9294,9074,2009,8,30,7,0,48.0,33.05,46.28,6.3,Zagros,5,,,3.0,,,2.9,2.9,IRSC,,,IRSC,,,Equation(7),,0.1503,,,43,2413
9295,9295,9075,2009,8,30,9,8,27.0,33.07,46.23,9.8,Zagros,5,,,3.6,,,3.6,3.6,IRSC,,,IRSC,,,Equation(7),,0.1489,,,43,2413
9296,9296,9174,2009,10,23,3,53,33.0,33.08,46.28,3.7,Zagros,5,,,3.4,,,3.3,3.3,IRSC,,,IRSC,,,Equation(7),,0.1493,,,43,2413
9297,9297,9175,2009,10,23,3,57,13.0,33.02,46.28,8.7,Zagros,5,,,3.4,,,3.3,3.3,IRSC,,,IRSC,,,Equation(7),,0.1493,,,43,2413
9298,9298,9190,2009,10,27,12,29,38.0,33.08,46.25,3.8,Zagros,5,,,3.3,,,3.2,3.2,IRSC,,,IRSC,,,Equation(7),,0.1495,,,43,2413
9299,9299,9241,2009,11,23,21,20,2.0,33.01,46.25,5.6,Zagros,5,,,3.1,,,3.0,3.0,IRSC,,,IRSC,,,Equation(7),,0.15,,,43,2413
9300,9300,9271,2009,12,7,21,34,28.0,32.97,46.09,28.4,Zagros,5,,,3.9,,,3.9,3.9,IRSC,,,IRSC,,,Equation(7),,0.1484,,,43,2413
9301,9301,9988,2010,10,2,17,34,28.0,33.08,46.06,9.2,Zagros,5,,,3.2,,,3.1,3.1,IRSC,,,IRSC,,,Equation(7),,0.1498,,,43,2413
9302,9302,9997,2010,10,8,8,51,5.0,33.01,46.21,3.9,Zagros,5,,,3.7,,,3.7,3.7,IRSC,,,IRSC,,,Equation(7),,0.1487,,,43,2413
9303,9303,10079,2010,11,13,12,59,18.0,33.09,46.2,34.5,Zagros,5,,,3.2,,,3.1,3.1,IRSC,,,IRSC,,,Equation(7),,0.1498,,,43,2413
9304,9304,10118,2010,11,28,19,13,57.0,32.91,46.0,18.5,Zagros,5,,,3.5,,,3.4,3.4,IRSC,,,IRSC,,,Equation(7),,0.1491,,,43,2413
9305,9305,10372,2011,4,4,17,53,22.0,33.08,46.29,10.0,Zagros,5,,,3.3,,,3.2,3.2,IRSC,,,IRSC,,,Equation(7),,0.1495,,,43,2413
9306,9306,10462,2011,5,22,15,5,27.0,32.9,46.22,8.0,Zagros,5,,,3.2,,,3.1,3.1,IRSC,,,IRSC,,,Equation(7),,0.1498,,,43,2413
9307,9307,11164,2012,4,10,17,55,6.0,32.96,46.08,11.7,Zagros,5,,,3.0,,,2.9,2.9,IRSC,,,IRSC,,,Equation(7),,0.1503,,,43,2413
9308,9308,11750,2013,1,3,19,31,55.0,33.08,46.18,10.0,Zagros,5,,,3.0,,,2.9,2.9,IRSC,,,IRSC,,,Equation(7),,0.1503,,,43,2413
9309,9309,12541,2013,12,9,13,12,18.0,33.06,46.25,19.4,Zagros,5,,,3.4,,,3.3,3.3,IRSC,,,IRSC,,,Equation(7),,0.1493,,,43,2413
9310,9310,12713,2014,2,21,7,3,39.0,33.18,46.28,14.5,Zagros,5,,,3.0,,,2.9,2.9,IRSC,,,IRSC,,,Equation(7),,0.1503,,,43,2413
9311,9311,12797,2014,4,2,15,54,14.0,33.18,46.07,13.1,Zagros,5,,,3.0,,,2.9,2.9,IRSC,,,IRSC,,,Equation(7),,0.1503,,,43,2413
9312,9312,13344,2014,11,7,1,41,47.0,33.14,46.21,7.7,Zagros,5,,,3.8,,,3.8,3.8,IRSC,,,IRSC,,,Equation(7),,0.1486,,,43,2413
9313,9313,13691,2015,4,5,5,19,3.0,32.95,46.02,15.8,Zagros,5,,,3.5,,,3.4,3.4,IRSC,,,IRSC,,,Equation(7),,0.1491,,,43,2413
9314,9314,14556,2016,3,28,11,57,15.0,33.01,46.08,24.6,Zagros,5,,,3.5,,,3.4,3.4,IRSC,,,IRSC,,,Equation(7),,0.1491,,,43,2413
9315,9315,14993,2016,9,14,3,8,42.0,33.15,46.27,17.9,Zagros,5,,,3.7,,,3.7,3.7,IRSC,,,IRSC,,,Equation(7),,0.1487,,,43,2413
9316,9316,15081,2016,10,22,15,3,8.0,33.09,46.07,19.1,Zagros,5,,,3.0,,,2.9,2.9,IRSC,,,IRSC,,,Equation(7),,0.1503,,,43,2413
9317,9317,16076,2017,11,15,14,2,18.0,32.94,46.05,7.3,Zagros,5,,,3.3,,,3.2,3.2,IRSC,,,IRSC,,,Equation(7),,0.1495,,,43,2413
9318,9318,16096,2017,11,21,20,36,25.0,33.02,46.0,9.2,Zagros,5,,,3.2,,,3.1,3.1,IRSC,,,IRSC,,,Equation(7),,0.1498,,,43,2413
9319,9319,16554,2018,5,5,12,43,45.0,32.96,46.04,8.1,Zagros,5,,,3.5,,,3.4,3.4,IRSC,,,IRSC,,,Equation(7),,0.1491,,,43,2413
9320,9320,16779,2018,8,4,3,44,12.0,32.93,46.15,11.2,Zagros,5,,,3.4,,,3.3,3.3,IRSC,,,IRSC,,,Equation(7),,0.1493,,,43,2413
9321,9321,16919,2018,9,23,22,17,52.0,33.0,46.0,9.3,Zagros,5,4.2,,4.0,,,4.0,4.0,IRSC,NEIC,,IRSC,,,Equation(7),,0.1483,,,43,2413
9322,9322,16976,2018,11,1,4,0,3.0,33.14,46.27,10.8,Zagros,5,,,3.0,,,2.9,2.9,IRSC,,,IRSC,,,Equation(7),,0.1503,,,43,2413
9323,9323,17081,2018,12,12,4,35,11.0,32.92,46.15,10.2,Zagros,5,,,3.4,,,3.3,3.3,IRSC,,,IRSC,,,Equation(7),,0.1493,,,43,2413
9324,9324,813,1956,2,3,13,16,5.0,32.99,46.61,15.0,Zagros,5,,4.8,,,5.8,,5.8,ISC-GEM,,RM1985,,,ISC-GEM,,0.2,,,,25,2414
9325,9325,3446,1992,12,11,9,25,31.0,32.91,46.43,15.0,Zagros,5,4.7,4.2,,,,4.8,4.8,ISC-EHB,ISC,M2014,,,,Equation(3),,0.174,,,25,2414
9326,9326,5965,2005,4,7,19,13,30.0,33.02,46.48,47.0,Zagros,5,3.6,3.8,,,,3.5,3.5,ISC,ISC,ISC,,,,Equation(3),,0.174,,,25,2414
9327,9327,6383,2006,4,27,16,18,50.0,33.16,46.53,7.9,Zagros,5,,,3.0,,,2.9,2.9,IRSC,,,IRSC,,,Equation(7),,0.1503,,,25,2414
9328,9328,7064,2007,3,28,3,58,12.0,32.96,46.38,17.0,Zagros,5,4.0,3.3,4.0,3.9,,4.0,4.0,ISC-EHB,ISC,M2014,IRSC,IIEES,,Equation(7),,0.1483,,,25,2414
9329,9329,7780,2008,1,19,22,13,52.0,33.16,46.41,9.5,Zagros,5,,,3.0,,,2.9,2.9,IRSC,,,IRSC,,,Equation(7),,0.1503,,,25,2414
9330,9330,8933,2009,6,25,15,4,54.0,33.1,46.34,8.0,Zagros,5,4.3,3.5,4.4,4.5,,4.4,4.4,IRSC,ISC,ISC,IRSC,IIEES,,Equation(7),,0.1481,,,25,2414
9331,9331,9076,2009,8,30,14,4,37.0,33.06,46.4,15.0,Zagros,5,4.6,4.1,4.6,4.5,,4.6,4.6,ISC-EHB,ISC,ISC,IRSC,IIEES,,Equation(7),,0.1481,,,25,2414
9332,9332,9173,2009,10,23,2,53,58.0,33.07,46.34,1.0,Zagros,5,,,3.4,,,3.3,3.3,IRSC,,,IRSC,,,Equation(7),,0.1493,,,25,2414
9333,9333,9721,2010,6,9,4,56,14.0,32.92,46.36,5.2,Zagros,5,,,3.2,,,3.1,3.1,IRSC,,,IRSC,,,Equation(7),,0.1498,,,25,2414
9334,9334,10464,2011,5,22,23,20,39.0,33.08,46.38,13.5,Zagros,5,,,3.2,,,3.1,3.1,IRSC,,,IRSC,,,Equation(7),,0.1498,,,25,2414
9335,9335,10601,2011,7,28,15,35,28.0,32.99,46.62,8.5,Zagros,5,,,3.3,,,3.2,3.2,IRSC,,,IRSC,,,Equation(7),,0.1495,,,25,2414
9336,9336,11545,2012,10,5,8,41,41.0,33.16,46.44,17.3,Zagros,5,,,3.0,,,2.9,2.9,IRSC,,,IRSC,,,Equation(7),,0.1503,,,25,2414
9337,9337,11729,2012,12,25,21,50,15.0,33.17,46.36,10.0,Zagros,5,,,3.3,,,3.2,3.2,IRSC,,,IRSC,,,Equation(7),,0.1495,,,25,2414
9338,9338,12135,2013,6,6,6,53,19.0,32.9,46.32,27.8,Zagros,5,,,3.5,,,3.4,3.4,IRSC,,,IRSC,,,Equation(7),,0.1491,,,25,2414
9339,9339,12473,2013,11,8,18,21,38.0,32.93,46.34,15.3,Zagros,5,,,3.0,,,2.9,2.9,IRSC,,,IRSC,,,Equation(7),,0.1503,,,25,2414
9340,9340,12592,2013,12,29,23,4,34.0,33.0,46.55,9.1,Zagros,5,,,3.0,,,2.9,2.9,IRSC,,,IRSC,,,Equation(7),,0.1503,,,25,2414
9341,9341,13312,2014,10,24,18,38,28.0,33.05,46.62,12.5,Zagros,5,,,3.3,,,3.2,3.2,IRSC,,,IRSC,,,Equation(7),,0.1495,,,25,2414
9342,9342,13651,2015,3,21,21,15,29.0,33.0,46.62,14.1,Zagros,5,,,3.1,,,3.0,3.0,IRSC,,,IRSC,,,Equation(7),,0.15,,,25,2414
9343,9343,14666,2016,5,7,10,16,4.0,33.09,46.44,21.0,Zagros,5,,,3.0,,,2.9,2.9,IRSC,,,IRSC,,,Equation(7),,0.1503,,,25,2414
9344,9344,14676,2016,5,11,1,11,54.0,33.04,46.4,8.3,Zagros,5,,,3.2,,,3.1,3.1,IRSC,,,IRSC,,,Equation(7),,0.1498,,,25,2414
9345,9345,14905,2016,8,7,0,40,6.0,32.96,46.56,8.8,Zagros,5,,,3.7,,,3.7,3.7,IRSC,,,IRSC,,,Equation(7),,0.1487,,,25,2414
9346,9346,16095,2017,11,20,15,23,42.7,32.9,46.32,19.5,Zagros,5,5.1,5.1,5.3,,5.0,,5.0,IRSC,NEIC,NEIC,IRSC,,GCMT,,0.1,,,,25,2414
9347,9347,16706,2018,6,28,20,26,23.0,32.91,46.57,14.9,Zagros,5,,,3.5,,,3.4,3.4,IRSC,,,IRSC,,,Equation(7),,0.1491,,,25,2414
9348,9348,16753,2018,7,19,22,24,14.0,33.08,46.57,11.8,Zagros,5,,,3.0,,,2.9,2.9,IRSC,,,IRSC,,,Equation(7),,0.1503,,,25,2414
9349,9349,4723,2001,3,23,5,24,11.9,32.98,46.64,13.0,Zagros,5,5.1,5.0,4.6,,5.4,,5.4,ISC-EHB,NEIC,NEIC,IRSC,,GCMT,,0.1,,,,10,2415
9350,9350,5625,2003,12,31,3,1,33.0,32.92,46.74,33.0,Zagros,5,4.3,3.7,4.1,,,4.3,4.3,ISC,ISC,M2014,IRSC,,,Equation(3),,0.1738,,,10,2415
9351,9351,7867,2008,3,2,14,35,10.0,33.02,46.7,4.1,Zagros,5,,,3.1,,,3.0,3.0,IRSC,,,IRSC,,,Equation(7),,0.15,,,10,2415
9352,9352,7940,2008,4,4,2,36,26.0,33.08,46.65,5.4,Zagros,5,,,3.3,,,3.2,3.2,IRSC,,,IRSC,,,Equation(7),,0.1495,,,10,2415
9353,9353,13125,2014,8,8,3,1,29.0,33.08,46.71,14.3,Zagros,5,,,3.1,,,3.0,3.0,IRSC,,,IRSC,,,Equation(7),,0.15,,,10,2415
9354,9354,497,1932,1,22,0,48,56.0,33.0,47.0,,Zagros,5,,5.4,,,,5.7,5.7,RM1985,,RM1985,,,,Equation(5),,0.2578,,,10,2416
9355,9355,624,1941,8,28,0,18,38.0,33.06,47.22,15.0,Zagros,5,,,,,5.6,,5.6,ISC-GEM,,,,,ISC-GEM,,0.35,,,,10,2416
9356,9356,2963,1988,7,13,1,49,44.0,33.0,47.1,79.0,Zagros,5,4.8,4.4,,,,4.9,4.9,ISC,ISC,M2014,,,,Equation(3),,0.1741,,,10,2416
9357,9357,3116,1990,1,10,11,15,57.0,33.16,47.05,33.0,Zagros,5,4.4,3.8,,,,4.5,4.5,ISC,ISC,M2014,,,,Equation(3),,0.1738,,,10,2416
9358,9358,3123,1990,2,8,9,9,38.0,33.07,47.18,89.0,Zagros,5,4.6,4.1,,,,4.7,4.7,ISC,ISC,M2014,,,,Equation(3),,0.1739,,,10,2416
9359,9359,623,1941,6,10,20,38,44.0,33.09,47.27,15.0,Zagros,5,,5.4,,,5.7,,5.7,ISC-GEM,,RM1985,,,ISC-GEM,,0.2,,,,15,2417
9360,9360,2248,1981,11,17,10,45,44.0,33.09,47.42,42.0,Zagros,5,4.5,4.0,,,,4.6,4.6,ISC,ISC,M2014,,,,Equation(3),,0.1739,,,15,2417
9361,9361,2609,1985,2,26,3,34,40.0,32.92,47.46,86.0,Zagros,5,4.6,4.1,,,,4.7,4.7,ISC,ISC,M2014,,,,Equation(3),,0.1739,,,15,2417
9362,9362,2664,1985,9,11,1,56,24.0,33.04,47.52,15.0,Zagros,5,4.4,4.9,,,,4.5,4.5,ISC-EHB,ISC,ISC,,,,Equation(3),,0.1738,,,15,2417
9363,9363,3465,1993,1,23,10,38,12.0,32.94,47.37,51.0,Zagros,5,4.6,4.1,,,,4.7,4.7,ISC,ISC,M2014,,,,Equation(3),,0.1739,,,15,2417
9364,9364,3580,1994,3,3,15,10,54.0,33.07,47.5,33.0,Zagros,5,4.6,4.1,,,,4.7,4.7,ISC,ISC,M2014,,,,Equation(3),,0.1739,,,15,2417
9365,9365,4783,2001,5,24,19,22,2.0,32.99,47.52,15.0,Zagros,5,4.2,3.5,3.6,,,4.2,4.2,ISC-EHB,ISC,M2014,IRSC,,,Equation(3),,0.1738,,,15,2417
9366,9366,4825,2001,8,5,11,25,29.0,32.94,47.57,69.0,Zagros,5,4.3,3.7,3.6,,,4.3,4.3,ISC,ISC,M2014,IRSC,,,Equation(3),,0.1738,,,15,2417
9367,9367,5463,2003,7,11,0,17,6.0,32.96,47.51,10.0,Zagros,5,3.9,3.1,3.1,,,3.9,3.9,ISC,ISC,M2014,IRSC,,,Equation(3),,0.1738,,,15,2417
9368,9368,5893,2004,11,25,4,20,21.0,32.92,47.52,18.4,Zagros,5,,,3.5,3.3,,4.0,4.0,IRSC,,,IRSC,IIEES,,Equation(6),,0.3389,,,15,2417
9369,9369,13480,2015,1,5,2,37,48.0,32.95,47.31,11.7,Zagros,5,4.1,,4.0,3.9,,4.0,4.0,IRSC,ISC,,IRSC,IIEES,,Equation(7),,0.1483,,,15,2417
9370,9370,14669,2016,5,8,14,19,14.0,33.01,47.36,8.8,Zagros,5,,,3.1,,,3.0,3.0,IRSC,,,IRSC,,,Equation(7),,0.15,,,15,2417
9371,9371,14733,2016,6,3,13,20,2.0,33.02,47.34,8.0,Zagros,5,,,3.1,,,3.0,3.0,IRSC,,,IRSC,,,Equation(7),,0.15,,,15,2417
9372,9372,14786,2016,6,22,23,14,24.0,33.12,47.38,15.0,Zagros,5,4.4,,4.3,,,4.3,4.3,ISC-EHB,ISC,,IRSC,,,Equation(7),,0.1481,,,15,2417
9373,9373,15103,2016,11,1,3,28,8.0,32.93,47.43,6.0,Zagros,5,,3.1,3.8,,,3.8,3.8,IRSC,,ISC      ,IRSC,,,Equation(7),,0.1486,,,15,2417
9374,9374,1760,1977,5,11,23,46,16.0,33.13,47.85,15.0,Zagros,5,4.9,4.5,,,5.2,,5.2,ISC-EHB,ISC,ISC,,,ISC-GEM,,0.2,,,,13,2418
9375,9375,1866,1978,6,22,19,6,3.0,33.04,47.8,33.0,Zagros,5,4.5,3.5,,,,4.6,4.6,ISC,ISC,ISC,,,,Equation(3),,0.1739,,,13,2418
9376,9376,3179,1990,8,4,3,48,35.0,32.92,47.8,69.0,Zagros,5,4.4,3.8,,,,4.5,4.5,ISC,ISC,M2014,,,,Equation(3),,0.1738,,,13,2418
9377,9377,3578,1994,3,3,14,11,55.0,33.13,47.6,33.0,Zagros,5,4.5,4.0,,,,4.6,4.6,ISC,ISC,M2014,,,,Equation(3),,0.1739,,,13,2418
9378,9378,4867,2001,9,16,22,47,21.0,32.9,47.89,15.0,Zagros,5,4.3,3.7,,,,4.3,4.3,ISC-EHB,ISC,M2014,,,,Equation(3),,0.1738,,,13,2418
9379,9379,5568,2003,11,9,19,33,21.0,32.97,47.63,10.8,Zagros,5,,,3.7,,,4.2,4.2,IRSC,,,IRSC,,,Equation(6),,0.3383,,,13,2418
9380,9380,5875,2004,11,10,4,44,31.0,32.99,47.85,1.7,Zagros,5,,,3.6,3.8,,3.9,3.9,IRSC,,,IRSC,IIEES,,Equation(8),,0.1909,,,13,2418
9381,9381,5891,2004,11,24,13,33,28.0,32.91,47.75,8.2,Zagros,5,,,3.6,3.6,,3.7,3.7,IRSC,,,IRSC,IIEES,,Equation(8),,0.1925,,,13,2418
9382,9382,8977,2009,7,15,21,32,0.0,33.13,47.83,5.5,Zagros,5,,,3.0,,,2.9,2.9,IRSC,,,IRSC,,,Equation(7),,0.1503,,,13,2418
9383,9383,9837,2010,7,30,17,16,27.0,32.94,47.85,2.0,Zagros,5,,,3.1,,,3.0,3.0,IRSC,,,IRSC,,,Equation(7),,0.15,,,13,2418
9384,9384,10703,2011,9,17,3,49,13.0,33.04,47.78,8.0,Zagros,5,,,3.0,,,2.9,2.9,IRSC,,,IRSC,,,Equation(7),,0.1503,,,13,2418
9385,9385,11945,2013,3,21,7,23,21.0,32.9,47.84,10.0,Zagros,5,,,3.6,,,3.6,3.6,IRSC,,,IRSC,,,Equation(7),,0.1489,,,13,2418
9386,9386,12819,2014,4,7,22,55,49.0,32.9,47.63,15.0,Zagros,5,,,3.0,,,2.9,2.9,IRSC,,,IRSC,,,Equation(7),,0.1503,,,13,2418
9387,9387,1721,1976,12,3,22,35,51.0,33.16,48.13,63.0,Zagros,5,4.3,3.7,,,,4.3,4.3,ISC,ISC,M2014,,,,Equation(3),,0.1738,,,17,2419
9388,9388,1726,1977,1,4,16,9,57.0,33.13,47.95,15.0,Zagros,5,5.0,4.6,,,5.2,,5.2,ISC-EHB,ISC,ISC,,,ISC-GEM,,0.2,,,,17,2419
9389,9389,1730,1977,1,18,8,48,53.0,33.15,47.99,15.0,Zagros,5,5.2,4.9,,,5.4,,5.4,ISC-EHB,ISC,ISC,,,ISC-GEM,,0.28,,,,17,2419
9390,9390,2125,1980,10,5,4,57,14.0,33.11,48.2,73.0,Zagros,5,4.3,3.6,,,,4.3,4.3,ISC,ISC,ISC,,,,Equation(3),,0.1738,,,17,2419
9391,9391,2669,1985,9,22,23,33,1.0,32.99,48.07,33.0,Zagros,5,4.4,3.8,,,,4.5,4.5,ISC,ISC,M2014,,,,Equation(3),,0.1738,,,17,2419
9392,9392,3324,1991,10,26,20,31,4.0,33.1,48.2,33.0,Zagros,5,4.1,3.4,,,,4.1,4.1,ISC,ISC,M2014,,,,Equation(3),,0.1738,,,17,2419
9393,9393,3548,1993,9,24,11,51,17.0,33.1,48.0,33.0,Zagros,5,4.2,3.5,,,,4.2,4.2,ISC,ISC,M2014,,,,Equation(3),,0.1738,,,17,2419
9394,9394,4868,2001,9,16,22,48,11.0,32.9,47.92,33.0,Zagros,5,3.9,3.1,,,,3.9,3.9,ISC,ISC,M2014,,,,Equation(3),,0.1738,,,17,2419
9395,9395,5400,2003,4,8,11,48,17.0,32.9,47.97,48.0,Zagros,5,4.2,3.7,3.8,,4.5,,4.5,ISC,ISC,ISC,IRSC,,ETHZ,,0.4,,,,17,2419
9396,9396,7390,2007,8,5,12,17,54.0,33.05,47.97,5.0,Zagros,5,,,3.5,,,3.4,3.4,IRSC,,,IRSC,,,Equation(7),,0.1491,,,17,2419
9397,9397,7412,2007,8,14,17,39,52.0,33.17,48.19,5.0,Zagros,5,,,3.7,,,3.7,3.7,IRSC,,,IRSC,,,Equation(7),,0.1487,,,17,2419
9398,9398,7675,2007,12,6,13,53,43.0,33.01,47.94,20.6,Zagros,5,,,3.0,,,2.9,2.9,IRSC,,,IRSC,,,Equation(7),,0.1503,,,17,2419
9399,9399,9866,2010,8,9,19,49,20.0,33.18,48.09,25.6,Zagros,5,3.9,3.0,3.7,3.5,,3.7,3.7,IRSC,ISC,ISC,IRSC,IIEES,,Equation(7),,0.1487,,,17,2419
9400,9400,10639,2011,8,18,2,24,3.0,33.17,47.96,5.9,Zagros,5,,,3.1,,,3.0,3.0,IRSC,,,IRSC,,,Equation(7),,0.15,,,17,2419
9401,9401,12651,2014,1,27,3,51,28.0,32.92,48.09,8.4,Zagros,5,,,3.2,3.2,,3.1,3.1,IRSC,,,IRSC,IIEES,,Equation(7),,0.1498,,,17,2419
9402,9402,15613,2017,5,30,11,41,21.0,32.97,48.03,6.1,Zagros,5,,,3.1,,,3.0,3.0,IRSC,,,IRSC,,,Equation(7),,0.15,,,17,2419
9403,9403,16175,2017,12,18,11,21,20.0,32.92,47.95,8.0,Zagros,5,,,3.8,,,3.8,3.8,IRSC,,,IRSC,,,Equation(7),,0.1486,,,17,2419
9404,9404,1055,1965,9,8,5,35,44.0,32.9,48.4,50.0,Zagros,5,4.7,4.2,,,,4.8,4.8,ISC,ISC,M2014,,,,Equation(3),,0.174,,,10,2420
9405,9405,1436,1973,1,6,20,1,51.0,33.01,48.32,15.0,Zagros,5,4.6,4.1,,,,4.7,4.7,ISC-EHB,ISC,M2014,,,,Equation(3),,0.1739,,,10,2420
9406,9406,1664,1976,3,6,13,35,46.0,33.06,48.47,77.0,Zagros,5,4.4,3.8,,,,4.5,4.5,ISC,ISC,M2014,,,,Equation(3),,0.1738,,,10,2420
9407,9407,6006,2005,6,18,9,31,50.0,33.08,48.4,15.0,Zagros,5,4.6,3.8,4.6,4.5,4.7,,4.7,ISC-EHB,ISC,ISC,IRSC,IIEES,ETHZ,,0.4,,,,10,2420
9408,9408,6186,2006,1,15,23,17,10.0,33.15,48.46,10.0,Zagros,5,,,3.2,,,3.1,3.1,IRSC,,,IRSC,,,Equation(7),,0.1498,,,10,2420
9409,9409,8404,2008,10,24,5,50,32.0,32.96,48.25,2.2,Zagros,5,,,3.3,,,3.2,3.2,IRSC,,,IRSC,,,Equation(7),,0.1495,,,10,2420
9410,9410,12829,2014,4,11,7,17,36.0,32.95,48.43,14.4,Zagros,5,,,3.2,3.0,,3.1,3.1,IRSC,,,IRSC,IIEES,,Equation(7),,0.1498,,,10,2420
9411,9411,883,1960,6,2,12,42,38.0,33.04,48.79,15.0,Zagros,5,,4.8,,,,5.3,5.3,ISC-EHB,,RM1985,,,,Equation(5),,0.258,,,17,2421
9412,9412,1834,1978,3,3,2,42,48.0,33.07,48.66,15.0,Zagros,5,4.7,3.9,,,5.1,,5.1,ISC-GEM,ISC,ISC,,,ISC-GEM,,0.24,,,,17,2421
9413,9413,1876,1978,7,24,15,59,51.0,33.07,48.7,55.0,Zagros,5,4.6,4.0,,,,4.7,4.7,ISC,ISC,ISC,,,,Equation(3),,0.1739,,,17,2421
9414,9414,2343,1982,10,18,20,45,45.0,33.17,48.56,83.0,Zagros,5,4.6,4.1,,,,4.7,4.7,ISC,ISC,M2014,,,,Equation(3),,0.1739,,,17,2421
9415,9415,3102,1989,12,16,4,8,55.0,33.06,48.62,,Zagros,5,4.3,3.7,,,,4.3,4.3,ISC,ISC,M2014,,,,Equation(3),,0.1738,,,17,2421
9416,9416,5217,2002,8,26,23,51,1.0,32.93,48.67,18.0,Zagros,5,,,3.6,,,4.1,4.1,IRSC,,,IRSC,,,Equation(6),,0.3386,,,17,2421
9417,9417,5750,2004,5,28,4,18,52.0,32.97,48.8,10.0,Zagros,5,3.5,2.6,4.0,,,4.5,4.5,ISC,ISC,M2014,IRSC,,,Equation(6),,0.3376,,,17,2421
9418,9418,6253,2006,2,22,11,32,9.0,33.06,48.78,15.0,Zagros,5,,,3.2,,,3.1,3.1,IRSC,,,IRSC,,,Equation(7),,0.1498,,,17,2421
9419,9419,7079,2007,4,4,12,41,30.0,33.06,48.61,21.3,Zagros,5,,,3.7,3.9,,3.7,3.7,IRSC,,,IRSC,IIEES,,Equation(7),,0.1487,,,17,2421
9420,9420,7517,2007,9,23,23,35,44.0,33.07,48.74,4.7,Zagros,5,,,3.0,,,2.9,2.9,IRSC,,,IRSC,,,Equation(7),,0.1503,,,17,2421
9421,9421,8809,2009,4,25,15,14,55.0,33.08,48.84,16.1,Zagros,5,4.4,3.3,4.4,4.4,,4.4,4.4,IRSC,ISC,ISC,IRSC,IIEES,,Equation(7),,0.1481,,,17,2421
9422,9422,10379,2011,4,7,1,27,49.0,32.96,48.67,19.2,Zagros,5,4.0,3.5,3.8,3.8,,3.8,3.8,IRSC,ISC,ISC,IRSC,IIEES,,Equation(7),,0.1486,,,17,2421
9423,9423,11382,2012,7,23,8,31,40.0,33.06,48.76,15.0,Zagros,5,4.4,,4.1,,,4.1,4.1,ISC-EHB,ISC,,IRSC,,,Equation(7),,0.1482,,,17,2421
9424,9424,11766,2013,1,7,13,18,18.0,33.09,48.78,5.0,Zagros,5,,,3.7,,,3.7,3.7,IRSC,,,IRSC,,,Equation(7),,0.1487,,,17,2421
9425,9425,12336,2013,9,13,12,25,49.0,33.07,48.79,15.0,Zagros,5,4.0,,,,,4.0,4.0,ISC-EHB,ISC,,,,,Equation(3),,0.1738,,,17,2421
9426,9426,12344,2013,9,18,16,26,51.0,33.03,48.81,15.0,Zagros,5,4.4,,4.1,,,4.1,4.1,ISC-EHB,ISC,,IRSC,,,Equation(7),,0.1482,,,17,2421
9427,9427,15794,2017,8,1,18,19,52.0,32.92,48.67,6.6,Zagros,5,,,3.5,,,3.4,3.4,IRSC,,,IRSC,,,Equation(7),,0.1491,,,17,2421
9428,9428,1019,1964,11,26,4,49,1.0,32.94,49.09,99.0,Zagros,5,4.5,4.0,,,,4.6,4.6,ISC,ISC,M2014,,,,Equation(3),,0.1739,,,10,2422
9429,9429,2422,1983,5,28,14,3,41.0,32.91,48.9,68.0,Zagros,5,4.5,4.0,,,,4.6,4.6,ISC,ISC,M2014,,,,Equation(3),,0.1739,,,10,2422
9430,9430,3244,1991,2,27,12,7,11.0,33.1,48.9,33.0,Zagros,5,4.5,4.0,,,,4.6,4.6,ISC,ISC,M2014,,,,Equation(3),,0.1739,,,10,2422
9431,9431,5278,2002,10,25,21,48,5.0,33.07,48.96,15.0,Zagros,5,4.3,3.7,,,,4.3,4.3,ISC-EHB,ISC,M2014,,,,Equation(3),,0.1738,,,10,2422
