,Unnamed: 0,Year,Month,Day,Hour,Minute,Second,Lat,Lon,Depth,Seismotectonic unit,Unit no.,mb,Ms,MN,ML,Mw (reported),Mw (estimated),Mw,Location Ref.,mb Ref.,Ms Ref.,MN Ref.,ML Ref.,Mw Ref. (reported),Mw Ref. (estimated),Assumed_uncertainty of Mw,1 Standard deviatoion for converted Mw,Unnamed: 27,References
9031,8621,2009,1,30,0,36,4,32.62,48.17,8.4,Zagros,5,,,3.3,,,3.2,3.2,IRSC,,,IRSC,,,Equation(7),,0.1495,,
9032,9034,2009,8,12,4,28,29,32.87,48.18,20.6,Zagros,5,,,3,,,2.9,2.9,IRSC,,,IRSC,,,Equation(7),,0.1503,,
9033,9035,2009,8,12,4,36,17,32.72,48.17,9.9,Zagros,5,,,3.1,,,3,3,IRSC,,,IRSC,,,Equation(7),,0.15,,
9034,9054,2009,8,20,6,1,26,32.78,48.04,22.7,Zagros,5,,,3,,,2.9,2.9,IRSC,,,IRSC,,,Equation(7),,0.1503,,
9035,9964,2010,9,21,23,47,30,32.66,47.94,5.9,Zagros,5,,,3.3,,,3.2,3.2,IRSC,,,IRSC,,,Equation(7),,0.1495,,
9036,10665,2011,9,2,2,8,1,32.77,47.99,10.1,Zagros,5,,,3.2,,,3.1,3.1,IRSC,,,IRSC,,,Equation(7),,0.1498,,
9037,11126,2012,3,22,6,0,15,32.63,48,8.2,Zagros,5,,,3.9,,,3.9,3.9,IRSC,,,IRSC,,,Equation(7),,0.1484,,
9038,11186,2012,4,19,23,34,40,32.73,48.16,10,Zagros,5,,,3.1,,,3,3,IRSC,,,IRSC,,,Equation(7),,0.15,,
9039,12359,2013,9,23,1,41,35,32.87,48.18,5,Zagros,5,4.5,,4.4,,,4.4,4.4,IRSC,ISC,,IRSC,,,Equation(7),,0.1481,,
9040,12620,2014,1,12,7,31,1,32.71,48.2,12.6,Zagros,5,,,4,3.7,,4,4,IRSC,,,IRSC,IIEES,,Equation(7),,0.1483,,
9041,13060,2014,7,12,16,16,22,32.61,48.05,9.1,Zagros,5,,3.2,4.3,4.4,,4.3,4.3,IRSC,,ISC      ,IRSC,IIEES,,Equation(7),,0.1481,,
9042,13972,2015,7,21,21,44,52,32.64,48.14,8.7,Zagros,5,,,3.2,3,,3.1,3.1,IRSC,,,IRSC,IIEES,,Equation(7),,0.1498,,
9043,14365,2016,1,6,13,14,3,32.61,47.96,9.2,Zagros,5,,,3.3,,,3.2,3.2,IRSC,,,IRSC,,,Equation(7),,0.1495,,
9044,16408,2018,3,14,23,52,27,32.64,47.96,16.6,Zagros,5,,,3.3,,,3.2,3.2,IRSC,,,IRSC,,,Equation(7),,0.1495,,
9045,16746,2018,7,15,23,42,22,32.7,48.15,11.6,Zagros,5,,,3.6,,,3.6,3.6,IRSC,,,IRSC,,,Equation(7),,0.1489,,
9046,556,1936,2,24,16,29,23,32.69,48.33,15,Zagros,5,,,,,5.5,,5.5,ISC-GEM,,,,,ISC-GEM,,0.2,,,
9047,1175,1968,5,30,0,11,19,32.73,48.26,54,Zagros,5,4.6,4.1,,,,4.7,4.7,ISC,ISC,M2014,,,,Equation(3),,0.1739,,
9048,1179,1968,6,4,6,50,5,32.79,48.3,16,Zagros,5,5.2,4.9,,,5.3,,5.3,ISC-EHB,ISC,ISC,,,ISC-GEM,,0.25,,,
9049,1497,1973,11,13,22,52,14,32.62,48.27,15,Zagros,5,4.8,4.4,,,5.2,,5.2,ISC-EHB,ISC,ISC,,,ISC-GEM,,0.2,,,
9050,1539,1974,8,18,18,10,46,32.62,48.45,33,Zagros,5,4,3.3,,,,4,4,ISC,ISC,M2014,,,,Equation(3),,0.1738,,
9051,2163,1981,1,2,4,57,57.9,32.7,48.47,15,Zagros,5,5.1,4.7,,,5.3,,5.3,ISC-EHB,ISC,ISC,,,GCMT,,0.2,,,
9052,2484,1983,12,9,11,7,46,32.87,48.3,,Zagros,5,4.5,4,,,,4.6,4.6,ISC,ISC,M2014,,,,Equation(3),,0.1739,,
9053,2969,1988,7,25,10,34,7,32.88,48.32,33,Zagros,5,4.8,4.4,,,,4.9,4.9,ISC,ISC,M2014,,,,Equation(3),,0.1741,,
9054,2977,1988,8,25,10,34,7,32.88,48.32,33,Zagros,5,4.8,4.4,,,,4.9,4.9,ISC,ISC,M2014,,,,Equation(3),,0.1741,,
9055,3199,1990,10,12,13,30,33,32.71,48.3,41,Zagros,5,4.5,4,,,,4.6,4.6,ISC,ISC,M2014,,,,Equation(3),,0.1739,,
9056,3231,1991,1,10,14,4,58,32.78,48.29,33,Zagros,5,4.4,3.8,,,,4.5,4.5,ISC,ISC,M2014,,,,Equation(3),,0.1738,,
9057,3618,1994,7,31,5,15,40.1,32.68,48.42,16,Zagros,5,5.2,5.4,,,5.5,,5.5,ISC-EHB,NEIC,NEIC,,,GCMT,,0.2,,,
9058,5093,2002,4,24,15,37,56,32.71,48.42,15,Zagros,5,4.4,3.6,3.8,,,4.5,4.5,ISC-EHB,ISC,ISC,IRSC,,,Equation(3),,0.1738,,
9059,5683,2004,2,29,0,22,52,32.7,48.22,15,Zagros,5,4.2,3.2,3.1,,,4.2,4.2,ISC-EHB,ISC,ISC,IRSC,,,Equation(3),,0.1738,,
9060,5687,2004,3,4,18,38,39,32.75,48.24,35,Zagros,5,3.6,2.7,3.6,,,3.5,3.5,ISC,ISC,M2014,IRSC,,,Equation(3),,0.174,,
9061,5791,2004,7,17,14,23,53,32.75,48.42,51,Zagros,5,3.8,3,3.7,,,3.7,3.7,ISC,ISC,M2014,IRSC,,,Equation(3),,0.1739,,
9062,6634,2006,9,13,16,12,43,32.61,48.42,2.8,Zagros,5,4.1,3.4,3.8,3.9,,3.8,3.8,IRSC,ISC,M2014,IRSC,IIEES,,Equation(7),,0.1486,,
9063,7929,2008,3,29,21,29,51,32.77,48.36,19.2,Zagros,5,,,3.2,,,3.1,3.1,IRSC,,,IRSC,,,Equation(7),,0.1498,,
9064,8075,2008,6,7,2,37,26,32.75,48.23,7,Zagros,5,,,3,,,2.9,2.9,IRSC,,,IRSC,,,Equation(7),,0.1503,,
9065,8133,2008,6,30,18,10,11,32.71,48.27,16.4,Zagros,5,,,3.3,,,3.2,3.2,IRSC,,,IRSC,,,Equation(7),,0.1495,,
9066,8165,2008,7,22,10,2,47,32.77,48.28,12.8,Zagros,5,,,3,,,2.9,2.9,IRSC,,,IRSC,,,Equation(7),,0.1503,,
9067,8917,2009,6,19,8,48,47,32.75,48.36,6.4,Zagros,5,,,3.7,,,3.7,3.7,IRSC,,,IRSC,,,Equation(7),,0.1487,,
9068,9906,2010,8,24,12,50,21,32.73,48.3,5.7,Zagros,5,,,3.4,,,3.3,3.3,IRSC,,,IRSC,,,Equation(7),,0.1493,,
9069,11570,2012,10,15,2,41,30,32.7,48.45,10,Zagros,5,,,3.1,,,3,3,IRSC,,,IRSC,,,Equation(7),,0.15,,
9070,11845,2013,2,8,11,24,33,32.79,48.46,11.2,Zagros,5,,,3.6,,,3.6,3.6,IRSC,,,IRSC,,,Equation(7),,0.1489,,
9071,11871,2013,2,19,4,55,48,32.65,48.24,11.6,Zagros,5,4.5,,4.4,,,4.4,4.4,IRSC,ISC,,IRSC,,,Equation(7),,0.1481,,
9072,12594,2013,12,30,23,29,26,32.76,48.41,10,Zagros,5,,,3,,,2.9,2.9,IRSC,,,IRSC,,,Equation(7),,0.1503,,
9073,12675,2014,2,5,7,51,2,32.76,48.24,10.4,Zagros,5,,,3.1,3,,3,3,IRSC,,,IRSC,IIEES,,Equation(7),,0.15,,
9074,13216,2014,9,20,13,59,34,32.63,48.36,14,Zagros,5,,,3.4,3.3,,3.3,3.3,IRSC,,,IRSC,IIEES,,Equation(7),,0.1493,,
9075,13898,2015,6,24,5,21,56,32.84,48.48,10.8,Zagros,5,,,3.3,3.5,,3.2,3.2,IRSC,,,IRSC,IIEES,,Equation(7),,0.1495,,
9076,13914,2015,6,29,0,33,20,32.82,48.51,11.7,Zagros,5,,,3.2,,,3.1,3.1,IRSC,,,IRSC,,,Equation(7),,0.1498,,
9077,14702,2016,5,21,19,12,52,32.83,48.3,7.6,Zagros,5,,,3.1,,,3,3,IRSC,,,IRSC,,,Equation(7),,0.15,,
9078,14942,2016,8,24,6,48,30,32.66,48.24,8,Zagros,5,,,3,,,2.9,2.9,IRSC,,,IRSC,,,Equation(7),,0.1503,,
9079,15637,2017,6,6,0,0,13,32.79,48.47,8.9,Zagros,5,,,3.1,,,3,3,IRSC,,,IRSC,,,Equation(7),,0.15,,
9080,15644,2017,6,7,17,48,54,32.75,48.43,8.9,Zagros,5,,,3,,,2.9,2.9,IRSC,,,IRSC,,,Equation(7),,0.1503,,
9081,16660,2018,6,11,23,43,46,32.8,48.47,10.6,Zagros,5,,,3.6,,,3.6,3.6,IRSC,,,IRSC,,,Equation(7),,0.1489,,
9082,17007,2018,11,15,23,34,25,32.7,48.37,11.6,Zagros,5,,,3.4,,,3.3,3.3,IRSC,,,IRSC,,,Equation(7),,0.1493,,
9083,1080,1966,6,25,11,52,21,32.71,48.63,15,Zagros,5,4.5,4,,,,4.6,4.6,ISC-EHB,ISC,M2014,,,,Equation(3),,0.1739,,
9084,1083,1966,7,27,14,49,2,32.67,48.78,16,Zagros,5,5.1,4.8,,,5.3,,5.3,ISC-EHB,ISC,ISC,,,ISC-GEM,,0.48,,,
9085,1198,1968,7,15,8,33,40,32.63,48.75,57,Zagros,5,4.5,4,,,,4.6,4.6,ISC,ISC,M2014,,,,Equation(3),,0.1739,,
9086,1271,1970,1,3,16,35,48,32.61,48.76,16,Zagros,5,5.1,4.8,,,5.3,,5.3,ISC-EHB,ISC,ISC,,,ISC-GEM,,0.24,,,
9087,2015,1979,10,16,17,16,23,32.86,48.71,33,Zagros,5,4.1,3.4,,,,4.1,4.1,ISC,ISC,M2014,,,,Equation(3),,0.1738,,
9088,2130,1980,10,19,16,11,33,32.68,48.72,66,Zagros,5,4.4,3.8,,,,4.5,4.5,ISC,ISC,M2014,,,,Equation(3),,0.1738,,
9089,2131,1980,10,19,17,24,9.9,32.7,48.56,18,Zagros,5,5.3,5.8,,,5.8,,5.8,ISC-EHB,ISC,ISC,,,GCMT,,0.2,,,
9090,2180,1981,3,13,22,48,27,32.87,48.67,79,Zagros,5,4.4,3.8,,,,4.5,4.5,ISC,ISC,M2014,,,,Equation(3),,0.1738,,
9091,2446,1983,7,24,2,18,51,32.63,48.61,71,Zagros,5,4.5,4,,,,4.6,4.6,ISC,ISC,M2014,,,,Equation(3),,0.1739,,
9092,3678,1995,2,17,14,40,36,32.73,48.8,45,Zagros,5,4.2,3.5,,,,4.2,4.2,ISC,ISC,M2014,,,,Equation(3),,0.1738,,
9093,3721,1995,6,7,23,9,47,32.61,48.83,25,Zagros,5,5,4.6,,,,5.2,5.2,ISC-EHB,NEIC,NEIC,,,,Equation(3),,0.1744,,
9094,3854,1996,5,6,10,18,11,32.77,48.66,33,Zagros,5,4,3.3,,,,4,4,ISC,ISC,M2014,,,,Equation(3),,0.1738,,
9095,4416,2000,2,7,0,16,44,32.62,48.77,75,Zagros,5,3.9,3.1,4,,,3.9,3.9,ISC,ISC,M2014,IRSC,,,Equation(3),,0.1738,,
9096,5037,2002,3,2,22,13,2,32.81,48.67,18,Zagros,5,,,3.9,,,4.4,4.4,IRSC,,,IRSC,,,Equation(6),,0.3378,,
9097,5277,2002,10,25,21,47,60,32.62,48.72,18,Zagros,5,,,3.7,,,4.2,4.2,IRSC,,,IRSC,,,Equation(6),,0.3383,,
9098,5793,2004,7,17,15,34,25,32.84,48.76,1,Zagros,5,4.1,3.4,,3.8,,4.1,4.1,ISC,ISC,M2014,,IIEES,,Equation(3),,0.1738,,
9099,6394,2006,5,2,17,35,10,32.64,48.63,9.5,Zagros,5,,,3.6,,,3.6,3.6,IRSC,,,IRSC,,,Equation(7),,0.1489,,
9100,6476,2006,6,9,21,9,22,32.88,48.7,14.7,Zagros,5,,,3.6,,,3.6,3.6,IRSC,,,IRSC,,,Equation(7),,0.1489,,
9101,6569,2006,8,7,0,3,16,32.65,48.65,15.2,Zagros,5,,,3,,,2.9,2.9,IRSC,,,IRSC,,,Equation(7),,0.1503,,
9102,6762,2006,11,10,11,39,0,32.67,48.8,11.3,Zagros,5,,,3.4,,,3.3,3.3,IRSC,,,IRSC,,,Equation(7),,0.1493,,
9103,6900,2007,1,18,14,48,26,32.66,48.73,17.5,Zagros,5,,,3.5,,,3.4,3.4,IRSC,,,IRSC,,,Equation(7),,0.1491,,
9104,6901,2007,1,19,5,47,13,32.84,48.65,53,Zagros,5,4.3,3.5,4.3,4.2,,4.3,4.3,ISC-EHB,ISC,ISC,IRSC,IIEES,,Equation(7),,0.1481,,
9105,8758,2009,3,26,13,44,8,32.63,48.62,14.7,Zagros,5,,,3.3,,,3.2,3.2,IRSC,,,IRSC,,,Equation(7),,0.1495,,
9106,9230,2009,11,19,15,37,17,32.79,48.82,22.5,Zagros,5,,,3,,,2.9,2.9,IRSC,,,IRSC,,,Equation(7),,0.1503,,
9107,9469,2010,3,2,6,21,24,32.63,48.79,5,Zagros,5,,,3,,,2.9,2.9,IRSC,,,IRSC,,,Equation(7),,0.1503,,
9108,9852,2010,8,4,23,34,56,32.64,48.6,1,Zagros,5,,,3.2,,,3.1,3.1,IRSC,,,IRSC,,,Equation(7),,0.1498,,
9109,9869,2010,8,10,14,40,52,32.73,48.72,21.5,Zagros,5,,,3.1,,,3,3,IRSC,,,IRSC,,,Equation(7),,0.15,,
9110,10368,2011,4,3,11,54,25,32.84,48.77,21.6,Zagros,5,,,3,,,2.9,2.9,IRSC,,,IRSC,,,Equation(7),,0.1503,,
9111,11197,2012,4,22,0,22,1,32.61,48.73,5,Zagros,5,,,4,,,4,4,IRSC,,,IRSC,,,Equation(7),,0.1483,,
9112,11201,2012,4,22,12,22,2,32.64,48.77,23,Zagros,5,4.2,,,,,4.2,4.2,ISC,ISC,,,,,Equation(3),,0.1738,,
9113,11780,2013,1,13,9,7,45,32.77,48.81,10,Zagros,5,,,3.2,,,3.1,3.1,IRSC,,,IRSC,,,Equation(7),,0.1498,,
9114,12586,2013,12,29,6,13,14,32.66,48.64,10,Zagros,5,,,3.3,,,3.2,3.2,IRSC,,,IRSC,,,Equation(7),,0.1495,,
9115,12661,2014,2,1,0,35,5,32.7,48.84,10,Zagros,5,,,3.2,3,,3.1,3.1,IRSC,,,IRSC,IIEES,,Equation(7),,0.1498,,
9116,12681,2014,2,7,4,43,19,32.62,48.82,9.5,Zagros,5,,3.4,4.6,4.7,,4.6,4.6,IRSC,,ISC      ,IRSC,IIEES,,Equation(7),,0.1481,,
9117,13708,2015,4,10,17,27,53,32.74,48.58,14.5,Zagros,5,,,3.1,3.4,,3,3,IRSC,,,IRSC,IIEES,,Equation(7),,0.15,,
9118,14058,2015,8,26,13,38,42,32.72,48.74,8.5,Zagros,5,,,3.2,3,,3.1,3.1,IRSC,,,IRSC,IIEES,,Equation(7),,0.1498,,
9119,14462,2016,2,11,18,44,45,32.7,48.57,9.1,Zagros,5,,,3,,,2.9,2.9,IRSC,,,IRSC,,,Equation(7),,0.1503,,
9120,14553,2016,3,26,5,27,59,32.66,48.62,7.4,Zagros,5,,,3.1,,,3,3,IRSC,,,IRSC,,,Equation(7),,0.15,,
9121,14619,2016,4,21,4,20,49,32.65,48.66,8.7,Zagros,5,,,3,,,2.9,2.9,IRSC,,,IRSC,,,Equation(7),,0.1503,,
9122,14936,2016,8,20,21,35,27,32.74,48.55,8.1,Zagros,5,,,3.5,,,3.4,3.4,IRSC,,,IRSC,,,Equation(7),,0.1491,,
9123,15152,2016,11,22,16,55,34,32.61,48.67,9.1,Zagros,5,,,3.8,,,3.8,3.8,IRSC,,,IRSC,,,Equation(7),,0.1486,,
9124,16091,2017,11,20,3,17,25,32.83,48.81,7.1,Zagros,5,4.3,,4.2,,,4.2,4.2,IRSC,NEIC,,IRSC,,,Equation(7),,0.1482,,
9125,1032,1965,3,10,5,44,48,32.81,49.12,15,Zagros,5,5.2,4.9,,,5.5,,5.5,ISC-EHB,ISC,ISC,,,ISC-GEM,,0.25,,,
9126,1086,1966,8,9,0,20,0,32.65,48.9,58,Zagros,5,4.4,3.8,,,,4.5,4.5,ISC,ISC,M2014,,,,Equation(3),,0.1738,,
9127,1214,1968,10,16,15,27,33,32.64,48.93,68,Zagros,5,4,3.3,,,,4,4,ISC,ISC,M2014,,,,Equation(3),,0.1738,,
9128,1270,1970,1,3,13,20,6,32.71,48.93,65,Zagros,5,4.6,4.1,,,,4.7,4.7,ISC,ISC,M2014,,,,Equation(3),,0.1739,,
9129,1756,1977,4,26,16,25,29,32.64,48.9,20,Zagros,5,5.4,4.8,,,5.5,,5.5,ISC-EHB,ISC,ISC,,,GCMT,,0.2,,,
9130,2491,1984,1,14,21,35,46,32.63,49.16,83,Zagros,5,4.4,3.8,,,,4.5,4.5,ISC,ISC,M2014,,,,Equation(3),,0.1738,,
9131,3965,1997,3,20,6,51,30,32.78,49.05,66,Zagros,5,4.1,3.4,,,,4.1,4.1,ISC,ISC,M2014,,,,Equation(3),,0.1738,,
9132,4875,2001,9,23,22,41,9,32.73,49.12,80,Zagros,5,4.1,3.4,4.1,,4.4,,4.4,ISC,ISC,M2014,IRSC,,ETHZ,,0.4,,,
9133,5702,2004,3,19,19,27,27,32.73,49.05,15,Zagros,5,4.4,3.5,4,,4.3,,4.3,ISC-EHB,ISC,ISC,IRSC,,ETHZ,,0.4,,,
9134,5796,2004,7,20,3,21,9,32.75,48.87,15,Zagros,5,4,3.3,3.9,3.8,,4,4,ISC-EHB,ISC,M2014,IRSC,IIEES,,Equation(3),,0.1738,,
9135,6938,2007,2,4,12,2,30,32.78,48.88,16.2,Zagros,5,,,3.1,,,3,3,IRSC,,,IRSC,,,Equation(7),,0.15,,
9136,8324,2008,9,26,21,16,24,32.7,48.98,24.6,Zagros,5,,,3.1,,,3,3,IRSC,,,IRSC,,,Equation(7),,0.15,,
9137,10862,2011,11,29,6,53,4,32.66,48.98,12.7,Zagros,5,,,3.2,,,3.1,3.1,IRSC,,,IRSC,,,Equation(7),,0.1498,,
9138,12634,2014,1,18,12,0,18,32.65,48.89,8,Zagros,5,,,3.6,3.6,,3.6,3.6,IRSC,,,IRSC,IIEES,,Equation(7),,0.1489,,
9139,12656,2014,1,29,17,22,38,32.61,49.02,10,Zagros,5,,,3.1,3,,3,3,IRSC,,,IRSC,IIEES,,Equation(7),,0.15,,
9140,12991,2014,6,16,16,19,5,32.61,48.9,10,Zagros,5,,,3.3,3.4,,3.2,3.2,IRSC,,,IRSC,IIEES,,Equation(7),,0.1495,,
9141,14325,2015,12,21,19,37,8,32.73,49.07,8,Zagros,5,,,3,,,2.9,2.9,IRSC,,,IRSC,,,Equation(7),,0.1503,,
9142,14545,2016,3,22,2,29,36,32.8,48.89,6,Zagros,5,,,3,,,2.9,2.9,IRSC,,,IRSC,,,Equation(7),,0.1503,,
9143,16117,2017,11,26,22,51,23,32.63,48.86,8,Zagros,5,4.4,,4,,,4,4,IRSC,NEIC,,IRSC,,,Equation(7),,0.1483,,
9144,1009,1964,10,26,1,29,18,32.82,49.19,20,Zagros,5,4.7,4.2,,,,4.8,4.8,ISC,ISC,M2014,,,,Equation(3),,0.174,,
9145,1016,1964,11,10,15,47,51,32.78,49.17,20,Zagros,5,5.3,5,,,5.6,,5.6,ISC-EHB,ISC,ISC,,,ISC-GEM,,0.2,,,
9146,1084,1966,7,27,17,6,3,32.68,49.4,95,Zagros,5,4.5,4,,,,4.6,4.6,ISC,ISC,M2014,,,,Equation(3),,0.1739,,
9147,1383,1972,1,5,1,5,8,32.88,49.25,46,Zagros,5,4.4,3.8,,,,4.5,4.5,NEIC,NEIC,M2014,,,,Equation(3),,0.1738,,
9148,2855,1987,8,31,17,56,44,32.69,49.2,33,Zagros,5,4,3.3,,,,4,4,ISC,ISC,M2014,,,,Equation(3),,0.1738,,
9149,4455,2000,4,12,8,20,16,32.87,49.39,15,Zagros,5,4.3,3.7,3.6,,4.5,,4.5,ISC-EHB,ISC,M2014,IRSC,,ETHZ,,0.4,,,
9150,6179,2006,1,12,21,22,48,32.78,49.26,15,Zagros,5,4.4,3.9,4.3,4.3,,4.3,4.3,ISC-EHB,ISC,ISC,IRSC,IIEES,,Equation(7),,0.1481,,
9151,6844,2006,12,17,12,9,32,32.83,49.33,4,Zagros,5,,,3.7,,,3.7,3.7,IRSC,,,IRSC,,,Equation(7),,0.1487,,
9152,7481,2007,9,8,21,6,23,32.73,49.27,9.6,Zagros,5,,,3.1,,,3,3,IRSC,,,IRSC,,,Equation(7),,0.15,,
9153,7645,2007,11,20,11,36,17,32.65,49.17,4.6,Zagros,5,,,3.8,,,3.8,3.8,IRSC,,,IRSC,,,Equation(7),,0.1486,,
9154,11452,2012,8,24,3,32,6,32.68,49.25,10,Zagros,5,,,3.3,,,3.2,3.2,IRSC,,,IRSC,,,Equation(7),,0.1495,,
9155,11775,2013,1,10,18,32,59,32.8,49.42,10,Zagros,5,,,3.3,,,3.2,3.2,IRSC,,,IRSC,,,Equation(7),,0.1495,,
9156,12571,2013,12,23,23,52,3,32.67,49.43,8,Zagros,5,,,3.1,,,3,3,IRSC,,,IRSC,,,Equation(7),,0.15,,
9157,1892,1978,8,28,0,7,1,32.63,49.78,10,Zagros,5,5.2,4.4,,,5.4,,5.4,ISC-EHB,ISC,ISC,,,ISC-GEM,,0.42,,,
9158,1972,1979,6,2,1,34,34,32.62,49.69,38,Zagros,5,4.6,4.1,,,,4.7,4.7,ISC,ISC,M2014,,,,Equation(3),,0.1739,,
9159,3538,1993,8,13,0,43,42,32.62,49.57,14,Zagros,5,4.7,4.6,,,,4.8,4.8,ISC-EHB,ISC,ISC,,,,Equation(3),,0.174,,
9160,3775,1995,12,2,19,31,37,32.7,49.72,107,Zagros,5,4,3.3,,,,4,4,ISC,ISC,M2014,,,,Equation(3),,0.1738,,
9161,4461,2000,4,18,2,22,42,32.66,49.68,18,Zagros,5,,,3.5,,,4,4,IRSC,,,IRSC,,,Equation(6),,0.3389,,
9162,5532,2003,10,7,5,21,8,32.83,49.54,6,Zagros,5,3.9,3.1,3.8,,,3.9,3.9,ISC,ISC,M2014,IRSC,,,Equation(3),,0.1738,,
9163,5939,2005,2,8,22,20,38,32.82,49.52,14,Zagros,5,4.6,4.1,,,,4.7,4.7,ISC,ISC,M2014,,,,Equation(3),,0.1739,,
9164,6132,2005,11,23,9,27,47,32.73,49.66,10,Zagros,5,,,3.6,3.3,,4.1,4.1,IRSC,,,IRSC,IIEES,,Equation(6),,0.3386,,
9165,6546,2006,7,24,22,51,8,32.64,49.74,18,Zagros,5,4.2,3.5,4,4,,4,4,IRSC,ISC,ISC,IRSC,IIEES,,Equation(7),,0.1483,,
9166,8187,2008,8,5,20,44,13,32.75,49.58,5.3,Zagros,5,,,3.1,,,3,3,IRSC,,,IRSC,,,Equation(7),,0.15,,
9167,10805,2011,11,7,10,52,12,32.62,49.61,14,Zagros,5,4.2,,3.8,,,3.8,3.8,IRSC,ISC,,IRSC,,,Equation(7),,0.1486,,
9168,14290,2015,12,5,11,33,34,32.61,49.66,8,Zagros,5,,3.3,3.8,3.6,,3.8,3.8,IRSC,,ISC      ,IRSC,IIEES,,Equation(7),,0.1486,,
9169,15576,2017,5,14,9,1,58,32.61,49.63,9,Zagros,5,,,3.2,,,3.1,3.1,IRSC,,,IRSC,,,Equation(7),,0.1498,,
9170,16862,2018,9,4,18,14,39,32.64,49.77,5,Zagros,5,,,3.2,,,3.1,3.1,IRSC,,,IRSC,,,Equation(7),,0.1498,,
9171,17116,2018,12,28,9,44,21,32.78,49.57,8.6,Zagros,5,,,3.2,,,3.1,3.1,IRSC,,,IRSC,,,Equation(7),,0.1498,,
9172,1553,1974,11,22,9,44,15,32.67,49.9,30,Zagros,5,4.6,4.1,,,5.1,,5.1,ISC-EHB,ISC,ISC,,,ISC-GEM,,0.38,,,
9173,1939,1979,2,15,10,12,39,32.65,49.82,33,Zagros,5,4.3,3.7,,,,4.3,4.3,ISC,ISC,M2014,,,,Equation(3),,0.1738,,
9174,2146,1980,11,27,16,26,55,32.62,49.81,15,Zagros,5,4.7,3.6,,,,4.8,4.8,ISC-EHB,ISC,ISC,,,,Equation(3),,0.174,,
9175,5858,2004,10,23,18,16,45,32.73,49.9,15,Zagros,5,4.4,3.8,3.9,3.6,,4.5,4.5,ISC,ISC,M2014,IRSC,IIEES,,Equation(3),,0.1738,,
9176,6838,2006,12,15,1,54,51,32.81,49.89,7,Zagros,5,,,3.1,,,3,3,IRSC,,,IRSC,,,Equation(7),,0.15,,
9177,10050,2010,11,2,0,2,58,32.62,49.86,6.2,Zagros,5,,,3.3,,,3.2,3.2,IRSC,,,IRSC,,,Equation(7),,0.1495,,
9178,11297,2012,6,8,15,17,53,32.74,49.98,8.3,Zagros,5,,,3.3,,,3.2,3.2,IRSC,,,IRSC,,,Equation(7),,0.1495,,
9179,12709,2014,2,20,4,18,35,32.66,49.91,12,Zagros,5,,3.3,4.5,4.3,,4.5,4.5,IRSC,,ISC      ,IRSC,IIEES,,Equation(7),,0.1481,,
9180,12975,2014,6,12,19,55,41,32.7,49.82,8,Zagros,5,,,3.7,3.5,,3.7,3.7,IRSC,,,IRSC,IIEES,,Equation(7),,0.1487,,
9181,13763,2015,5,5,23,35,9,32.67,50.02,8.2,Zagros,5,,,3.7,3.8,,3.7,3.7,IRSC,,,IRSC,IIEES,,Equation(7),,0.1487,,
9182,13838,2015,5,30,10,46,14,32.68,49.93,8.5,Zagros,5,,,3.2,3.1,,3.1,3.1,IRSC,,,IRSC,IIEES,,Equation(7),,0.1498,,
9183,14328,2015,12,23,2,18,49,32.61,50.06,8,Zagros,5,4.1,,3.9,3.6,,3.9,3.9,IRSC,ISC,,IRSC,IIEES,,Equation(7),,0.1484,,
9184,14378,2016,1,10,6,12,6,32.61,49.92,8.2,Zagros,5,,,3.2,,,3.1,3.1,IRSC,,,IRSC,,,Equation(7),,0.1498,,
9185,15283,2017,1,22,6,47,38,32.73,49.86,8,Zagros,5,4.7,,4.5,,,4.5,4.5,IRSC,ISC,,IRSC,,,Equation(7),,0.1481,,
9186,15406,2017,3,14,6,13,48,32.71,49.84,20.2,Zagros,5,,,3.2,,,3.1,3.1,IRSC,,,IRSC,,,Equation(7),,0.1498,,
9187,17056,2018,12,3,17,16,18,32.82,49.88,6.5,Zagros,5,4.4,,4.2,,,4.2,4.2,NEIC,NEIC,,IRSC,,,Equation(7),,0.1482,,
9188,1920,1978,12,14,12,52,8,32.69,50.19,,Zagros,5,4.3,3.7,,,,4.3,4.3,ISC,ISC,M2014,,,,Equation(3),,0.1738,,
9189,6663,2006,9,24,20,33,48,32.75,50.13,10,Zagros,5,,,3.3,,,3.2,3.2,IRSC,,,IRSC,,,Equation(7),,0.1495,,
9190,4779,2001,5,23,16,2,36,32.8,50.98,18,Central East Iran,2,,,3.5,,,4,4,IRSC,,,IRSC,,,Equation(6),,0.3389,,
9191,5801,2004,7,25,1,55,15,32.74,50.86,18,Central East Iran,2,,,3.8,,,4.3,4.3,IRSC,,,IRSC,,,Equation(6),,0.338,,
9192,8246,2008,8,25,11,35,42,32.8,51.38,3.2,Central East Iran,2,,,3.3,,,3.2,3.2,IRSC,,,IRSC,,,Equation(7),,0.1495,,
9193,8511,2008,12,8,0,44,0,32.87,51.53,4,Central East Iran,2,,,3.4,,,3.3,3.3,IRSC,,,IRSC,,,Equation(7),,0.1493,,
9194,10115,2010,11,26,21,35,49,32.86,51.54,2.5,Central East Iran,2,,,3.5,,,3.4,3.4,IRSC,,,IRSC,,,Equation(7),,0.1491,,
